"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"QG",120000275,1993-05-01,1214,NA,NA,NA,28.4,4.1,50,0.5,3.16,0.62,0.46,1.02,NA,NA,NA,NA,NA,NA,0.78,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",682
"QG",120000276,1993-05-01,1219,NA,NA,NA,25.4,3.9,110,0.5,2.93,0.61,0.4,0.89,NA,NA,NA,NA,NA,NA,0.69,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",826
"QG",120000277,1993-05-01,1224,NA,NA,NA,25.1,3.8,70,0.53,2.77,0.58,0.37,0.86,NA,NA,NA,NA,NA,NA,0.48,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",787
"QG",120000279,1993-05-01,1403,NA,NA,NA,19.8,2.3,70,0.43,2,0.48,0.3,0.79,NA,NA,NA,NA,NA,NA,0.46,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2380
"QG",120000281,1993-05-01,1413,NA,NA,NA,17.4,2.6,70,0.43,1.86,0.43,0.24,0.54,NA,NA,NA,NA,NA,NA,0.22,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1590
"QG",120000282,1993-05-01,1423,NA,NA,NA,17.6,2.5,100,0.47,1.98,0.42,0.24,0.51,NA,NA,NA,NA,NA,NA,0.11,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1140
"QG",120000284,1993-05-01,1443,NA,NA,NA,20,3.2,90,0.5,2.28,0.41,0.26,0.57,NA,NA,NA,NA,NA,NA,0.16,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",689
"QG",120000278,1993-05-01,1229,NA,NA,NA,24.2,2.4,50,0.37,1.85,0.41,0.23,0.52,NA,NA,NA,NA,NA,NA,0.16,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",614
"QG",120000285,1993-05-01,1444,NA,NA,NA,19.5,3.3,100,0.5,2.29,0.41,0.28,0.59,NA,NA,NA,NA,NA,NA,0.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QG",120000288,1993-05-02,1258,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",413
"QG",120000286,1993-05-02,538,NA,NA,NA,20.7,3.5,30,0.37,2.31,0.46,0.3,0.59,NA,NA,NA,NA,NA,NA,0.56,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",571
"QG",120000287,1993-05-02,548,NA,NA,NA,18.9,3.1,40,0.4,2.24,0.44,0.27,0.56,NA,NA,NA,NA,NA,NA,0.44,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",391
"QG",120000289,1993-06-01,1445,NA,22.2,6.7,48.5,7,120,0.33,6.14,0.48,1.16,3.38,48,NA,1.1,NA,NA,NA,22.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QG",120000291,1993-06-19,904,NA,NA,NA,28.7,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1480
"QG",120000292,1993-06-19,909,NA,NA,NA,28,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1070
"QG",120000290,1993-06-19,859,NA,NA,NA,31.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1940
"QG",120000293,1993-07-14,1730,NA,22.6,6.8,50.7,7.5,130,0.3,5.88,0.43,1.11,3.2,NA,NA,0.8,NA,NA,NA,21.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5
"QG",120000294,1993-08-23,1650,NA,22.6,6.8,57.3,7.1,120,0.37,5.96,0.51,1.08,3.25,NA,NA,1.3,NA,NA,NA,20.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5
"QG",120000297,1993-09-05,1525,NA,NA,NA,24.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",551
"QG",120000298,1993-09-05,1530,NA,NA,NA,24.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",384
"QG",120000295,1993-09-05,1515,NA,NA,NA,27.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1200
"QG",120000296,1993-09-05,1520,NA,NA,NA,27.1,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",824
"QG",120000299,1993-10-28,1300,NA,22.8,6.8,35.8,4.4,90,0.43,3.97,0.53,0.65,1.83,13,NA,2.8,NA,NA,NA,9.27,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",252
"QG",120000306,1994-02-19,1245,NA,NA,NA,28.8,5,220,0.47,2.92,0.62,0.42,0.9,NA,NA,NA,NA,NA,NA,1.13,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1100
"QG",120000313,1994-02-19,2100,NA,NA,NA,76.6,3.2,160,0.37,2.18,0.42,0.31,0.59,NA,NA,NA,NA,NA,NA,0.81,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",626
"QG",120000312,1994-02-19,2045,NA,NA,NA,69.3,3.1,110,0.37,2.14,0.43,0.29,0.62,NA,NA,NA,NA,NA,NA,1.02,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1520
"QG",120000311,1994-02-19,1355,NA,NA,NA,28.4,4.8,160,0.43,2.79,0.5,0.38,0.77,NA,NA,NA,NA,NA,NA,1.24,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",267
"QG",120000310,1994-02-19,1345,NA,NA,NA,26.2,4.6,180,0.43,2.75,0.54,0.39,0.78,10,NA,NA,NA,NA,NA,1.16,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",399
"QG",120000309,1994-02-19,1335,NA,NA,NA,26,4.5,150,0.43,2.8,0.55,0.39,0.76,NA,NA,NA,NA,NA,NA,1.36,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",719
"QG",120000315,1994-02-19,2315,NA,NA,NA,20.7,2.8,100,0.4,2.14,0.41,0.24,0.51,NA,NA,NA,NA,NA,NA,0.69,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",994
"QG",120000316,1994-02-19,2330,NA,NA,NA,19.3,3,120,0.37,1.9,0.39,0.26,0.57,NA,NA,NA,NA,NA,NA,0.74,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1830
"QG",120000317,1994-02-19,2345,NA,NA,NA,21.5,2.8,120,0.4,1.95,0.38,0.23,0.46,NA,NA,NA,NA,NA,NA,0.55,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1320
"QG",120000307,1994-02-19,1255,NA,NA,NA,30.3,5,180,0.47,3.06,0.58,0.41,0.88,NA,NA,NA,NA,NA,NA,1.16,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",616
"QG",120000305,1994-02-19,1240,NA,NA,NA,28.3,5,140,0.43,2.91,0.61,0.41,0.86,NA,NA,NA,NA,NA,NA,1.29,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1380
"QG",120000304,1994-02-19,1235,NA,NA,NA,29.4,5.3,150,0.43,2.96,0.68,0.43,0.99,NA,NA,NA,NA,NA,NA,1.91,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1990
"QG",120000303,1994-02-19,1230,NA,NA,NA,29.6,4.8,160,0.47,3.05,0.67,0.4,0.96,NA,NA,NA,NA,NA,NA,2.14,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2380
"QG",120000302,1994-02-19,1225,NA,NA,NA,29.4,5.2,220,0.5,3.23,0.67,0.48,1.15,NA,NA,NA,NA,NA,NA,3.51,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2620
"QG",120000301,1994-02-19,1220,NA,NA,NA,32.5,5.6,100,0.5,3.38,0.68,0.51,1.15,NA,NA,NA,NA,NA,NA,3.98,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2130
"QG",120000300,1994-02-19,1215,NA,NA,NA,35.4,5.9,140,0.5,3.56,0.7,0.58,1.42,NA,NA,NA,NA,NA,NA,4.71,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QG",120000314,1994-02-19,2115,NA,NA,NA,22.5,3.3,150,0.4,2.37,0.42,0.33,0.61,NA,NA,NA,NA,NA,NA,1.05,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",299
"QG",120000308,1994-02-19,1300,NA,NA,NA,30.3,5.3,220,0.47,3.14,0.68,0.44,0.92,NA,NA,NA,NA,NA,NA,1.26,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",523
"QG",120000318,1994-02-20,5,NA,NA,NA,19.8,3.1,120,0.43,2.12,0.4,0.29,0.5,NA,NA,NA,NA,NA,NA,0.58,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",612
"QG",120000319,1994-02-20,25,NA,NA,NA,21.5,3.1,90,0.43,2.27,0.41,0.28,0.53,NA,NA,NA,NA,NA,NA,0.48,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",356
"QG",120000320,1994-03-23,1415,NA,22.4,7,62.2,7.2,90,0.3,6.71,0.5,1.19,3.64,NA,NA,1,NA,NA,NA,24.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3
"QG",120000321,1994-07-13,1600,NA,20.9,7,55.2,7.2,100,0.3,6.46,0.53,1.18,3.58,NA,NA,2.3,NA,NA,NA,24,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4
"QG",120000322,1994-08-11,1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"QG",120000323,1994-08-16,1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"QG",120000326,1994-08-18,2109,NA,NA,NA,30.6,4.9,90,0.6,3.38,0.68,0.44,1.06,NA,NA,NA,NA,NA,NA,3.06,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",887
"QG",120000325,1994-08-18,2104,NA,NA,NA,31,5.7,100,0.57,3.4,0.71,0.48,1.24,NA,NA,7,NA,NA,NA,3.38,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1040
"QG",120000324,1994-08-18,2059,NA,NA,NA,31.1,4.8,80,0.57,3.49,0.72,0.51,1.35,144,NA,9.4,NA,NA,NA,3.66,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1320
"QG",120000327,1994-08-19,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5
"QG",120000328,1994-09-14,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8
"QG",120000330,1994-09-20,805,NA,NA,NA,27.1,NA,NA,NA,NA,NA,NA,NA,5,NA,4.6,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",948
"QG",120000331,1994-09-20,810,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,14,NA,5,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",548
"QG",120000332,1994-09-20,815,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",414
"QG",120000333,1994-09-20,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",21
"QG",120000334,1994-09-20,1315,NA,20.9,6.5,37.2,6.5,150,0.6,4.14,0.56,0.73,2,NA,NA,4.8,NA,NA,NA,7.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",24
"QG",120000329,1994-09-20,800,NA,NA,NA,28.2,4.5,NA,NA,NA,NA,NA,NA,6,NA,4.8,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",630
"QG",120000335,1994-09-21,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6
"QG",120000336,1994-10-04,1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"QG",120000337,1994-10-04,1342,NA,21.1,7,56,7.5,110,0.3,6.33,0.52,1.22,3.63,NA,NA,1.6,NA,NA,NA,24.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"QG",120000338,1994-10-05,1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3
"QG",120000339,1994-10-11,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4
"QG",120000340,1994-10-18,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"QG",120000341,1994-10-24,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7
"QG",120000343,1994-11-06,1034,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",527
"QG",120000342,1994-11-06,1029,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",518
"QG",120000344,1994-11-07,1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",11
"QG",120000345,1994-11-10,1334,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",279
"QG",120000346,1994-11-10,1339,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",286
"QG",120000347,1994-11-10,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104
"QG",120000348,1994-11-21,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",16
"QG",120000349,1994-12-01,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",31
"QG",120000350,1994-12-08,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"QG",120000351,1995-01-25,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4
