"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"RI",100030012,1983-08-01 00:00:00,NA,1.4,21,7.02,50,5.4,73,NA,4.74,0.5,1.16,3.04,25,NA,2.99,3.9,NA,NA,6.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",36.9
"RI",100030013,1983-08-08 00:00:00,NA,1.06,21,7.2,60,5.7,77,NA,5.63,0.56,1.67,3.94,32,NA,0.68,5,NA,NA,15.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.1
"RI",100030014,1983-08-15 00:00:00,NA,1.06,21,7.37,63,5.6,71,NA,5.55,0.52,1.88,3.87,24,NA,0.62,5.47,NA,NA,12.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.4
"RI",100030015,1983-08-18 00:00:00,NA,1.12,21,6.97,50.5,5.1,75,NA,4.79,0.49,1.4,3.02,16,NA,NA,5.07,NA,NA,17.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.7
"RI",100030016,1983-08-22 00:00:00,NA,1.2,22,6.95,47.9,4.9,80,NA,4.48,0.5,1.13,2.63,19,NA,1.67,4.13,NA,NA,15.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7
"RI",100030017,1983-08-29 00:00:00,NA,2.24,21,7.05,42.5,3.4,71,NA,3.55,0.42,0.98,2.06,60,NA,3,3,NA,NA,10.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",16.3
"RI",100030018,1983-09-06 00:00:00,NA,1.1,21,7.14,62,5.2,71,NA,5.49,0.53,1.19,3.8,16,NA,3.52,4.33,NA,NA,21.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.7
"RI",100030019,1983-09-12 00:00:00,NA,1.1,21,7.03,63,4.7,76,NA,5.64,0.57,1.7,3.87,21,NA,1.08,4.8,NA,NA,22.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.1
"RI",100030020,1983-09-19 00:00:00,NA,1.12,21,7.36,55,5.9,71,NA,5.03,0.53,1.5,3.58,24,NA,3.13,3.47,NA,NA,16.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.75
"RI",100030021,1983-09-26 00:00:00,NA,1.08,21,7.29,57.5,6.4,80,NA,5.15,0.54,1.52,3.51,14,NA,1.48,4.74,NA,NA,19.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.6
"RI",100030022,1983-10-03 00:00:00,NA,1.08,21,7.5,65,6.7,76,NA,5.66,0.54,1.69,4.21,11,NA,0.89,4.56,NA,NA,21.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.73
"RI",100030023,1983-10-10 00:00:00,NA,1.04,21,7.61,59,6.5,78,NA,5.39,0.57,1.71,4,NA,NA,1.63,5.12,NA,NA,19.8,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",2.4
"RI",100030024,1983-10-17 00:00:00,NA,1.08,20,7.25,64,6.6,70,NA,5.68,0.58,1.74,4.14,6,NA,0.74,5.44,NA,NA,21.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.2
"RI",100030025,1983-10-24 00:00:00,NA,1.04,20,7.23,61,6.3,77,NA,5.42,0.57,1.71,3.97,12,NA,1.41,5.21,NA,NA,20.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.53
"RI",100030026,1983-10-31 00:00:00,NA,1.12,21,7.15,44.5,5.2,85,NA,4.03,0.49,1.21,2.38,8,NA,2.53,3.73,NA,NA,9.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.7
"RI",100030027,1983-11-07 00:00:00,NA,1.1,20,6.88,47.2,5.7,83,NA,4.69,0.5,1.24,2.95,5,NA,2.68,4.19,NA,NA,18.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.67
"RI",100030028,1983-11-14 00:00:00,NA,1.04,19,7.34,60,6.5,75,NA,5.68,0.55,1.63,3.9,NA,NA,0.66,5.67,NA,NA,20,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.15
"RI",100030029,1983-11-21 00:00:00,NA,1.03,20,7.53,65.9,6.5,75,NA,5.69,0.57,1.64,4.07,8,NA,0.71,5.55,NA,NA,24.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.23
"RI",100030030,1983-11-28 00:00:00,NA,1.02,20,7.49,66.2,6.8,77,0.97,5.79,0.56,1.7,3.63,NA,NA,0.9,4.03,NA,4,25,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.55
"RI",100030031,1983-12-05 00:00:00,NA,1.02,20,7.92,57.5,6.5,78,NA,5.47,0.6,1.46,4.12,NA,NA,0.81,5.68,NA,2,23.7,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.55
"RI",100030032,1983-12-12 00:00:00,NA,1.04,19,7.41,56,6.4,75,NA,4.88,0.58,1.59,3.49,50,NA,1.91,4.6,NA,2,18.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.27
"RI",100030033,1983-12-19 00:00:00,NA,1.1,20,7.06,53,6.1,78,NA,4.69,0.53,1.33,3.23,43,NA,2.68,1.41,NA,2,16.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.3
"RI",100030034,1983-12-27 00:00:00,NA,1.02,20,6.88,65.5,6.4,70,NA,5.68,0.58,1.64,3.85,14,NA,0.88,7.94,NA,5,15.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.35
"RI",100030035,1984-01-03 00:00:00,NA,1.04,18,6.43,63,6.3,74,NA,5.44,0.59,1.63,4.01,22,NA,0.82,4.34,NA,4,22.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.91
"RI",100030036,1984-01-09 00:00:00,NA,1.08,19,7.35,64,5.8,74,NA,5.12,0.59,1.35,3.9,28,NA,1,5.13,NA,3,23.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.25
"RI",100030037,1984-01-16 00:00:00,NA,1.18,20,6.87,47.1,6.5,69,NA,4.23,0.48,1.1,2.52,30,NA,3.74,3,NA,3,10.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7
"RI",100030038,1984-01-23 00:00:00,NA,1.48,19,7.01,49,7.8,55,NA,4.44,0.58,1.39,2.47,21,NA,3.83,2.27,NA,4,9.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",70.6
"RI",100030039,1984-01-30 00:00:00,NA,1.06,19,7.02,63,6.4,75,NA,5.6,0.57,1.84,4.03,6,NA,0.77,6,NA,2,22.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.33
"RI",100030040,1984-02-07 00:00:00,NA,1.26,19,6.82,51.5,6.7,60,NA,4.74,0.53,1.1,3.13,NA,NA,2.58,3,NA,3,13.7,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",16.5
"RI",100030041,1984-02-13 00:00:00,NA,1.32,19,6.77,48.9,6.3,57,NA,4.46,0.55,1.03,2.98,7,NA,2.13,3.67,NA,4,15.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",13.13
"RI",100030051,1984-02-16 00:00:00,NA,1.14,19,6.67,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030057,1984-02-16 00:00:00,NA,1.13,18.5,6.75,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030055,1984-02-16 00:00:00,NA,1.14,18.5,6.7,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030052,1984-02-16 00:00:00,NA,1.14,18.5,6.7,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030046,1984-02-16 00:00:00,NA,1.19,19.5,6.55,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030043,1984-02-16 00:00:00,NA,1.28,18,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030044,1984-02-16 00:00:00,NA,1.24,19,6.45,40,7,65,NA,4.3,0.49,0.91,2.35,21,NA,2.14,5.87,NA,NA,10.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030045,1984-02-16 00:00:00,NA,1.21,19,6.5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030056,1984-02-16 00:00:00,NA,1.13,18.5,6.7,46,6.4,71,NA,4.76,0.51,1.13,3,11,NA,0.9,4.87,NA,NA,16.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030042,1984-02-16 00:00:00,NA,1.34,18,NA,38.3,7.2,61,NA,4.21,0.46,0.84,2.24,17,NA,2.29,9.6,NA,NA,8.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030050,1984-02-16 00:00:00,NA,1.16,19,6.65,43,6.5,68,NA,4.62,0.5,1.09,2.79,14,NA,1.29,6,NA,NA,14.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030049,1984-02-16 00:00:00,NA,1.16,19,6.65,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030048,1984-02-16 00:00:00,NA,1.16,19,6.6,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030047,1984-02-16 00:00:00,NA,1.18,19,6.55,42,6.8,67,NA,4.37,0.49,1,2.54,15,NA,1.6,10.34,NA,NA,13,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030053,1984-02-16 00:00:00,NA,1.14,18.5,6.55,44.5,6.6,70,NA,4.7,0.52,1.1,2.96,11,NA,0.9,5.47,NA,NA,16.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030054,1984-02-16 00:00:00,NA,1.14,18.5,6.65,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030059,1984-02-17 00:00:00,NA,1.14,18.5,6.75,46,6.5,70,NA,4.85,0.52,1.14,2.68,11,NA,0.94,9.4,NA,NA,17.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030061,1984-02-17 00:00:00,NA,1.13,18,6.8,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030065,1984-02-17 00:00:00,NA,1.1,18,6.8,47,6.4,70,NA,4.86,0.53,1.18,3.29,9,NA,0.84,6.47,NA,NA,18.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030058,1984-02-17 00:00:00,NA,1.12,18.5,6.8,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030060,1984-02-17 00:00:00,NA,1.14,18.5,6.75,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030063,1984-02-17 00:00:00,NA,1.12,17.5,6.78,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030064,1984-02-17 00:00:00,NA,1.1,18,6.78,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030062,1984-02-17 00:00:00,NA,1.12,18,6.75,46,6.6,71,NA,5.03,0.52,1.23,3.17,9,NA,0.74,6.34,NA,NA,18.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030066,1984-02-21 00:00:00,NA,1.06,19,6.97,61,6.4,87,NA,5.36,0.53,1.43,3.92,NA,NA,0.45,6.07,NA,3,23.1,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.48
"RI",100030067,1984-02-27 00:00:00,NA,1.04,20,7.05,63.2,6.2,73,NA,5.42,0.56,1.48,4.22,NA,NA,0.34,5.2,NA,5,23,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.45
"RI",100030068,1984-03-05 00:00:00,NA,1.04,19,7.13,65,6.2,67,NA,5.51,0.58,1.46,4.18,6,NA,0.54,6.34,NA,2,23.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.4
"RI",100030069,1984-03-12 00:00:00,NA,1.02,19,6.93,66.8,6.4,50,NA,5.69,0.62,1.47,4.43,8,NA,0.32,6.2,NA,2,20,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.3
"RI",100030070,1984-03-19 00:00:00,NA,1.02,18,7.01,64.5,6.4,50,NA,5.51,0.54,1.44,4.27,6,NA,0.58,5.34,NA,NA,22.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.98
"RI",100030071,1984-03-28 00:00:00,NA,0.96,19,6.82,63,6.3,42,NA,5.33,0.6,1.46,4.59,9,NA,0.44,6.67,NA,2,20.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.72
"RI",100030072,1984-04-02 00:00:00,NA,0.94,19.5,7.28,72.5,6.4,45,NA,5.93,0.61,1.58,4.62,NA,NA,0.46,6.74,NA,4,24.8,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.92
"RI",100030073,1984-04-09 00:00:00,NA,NA,NA,7.57,74,6.4,35,NA,6.02,0.61,1.58,4.43,6,NA,0.73,6.34,NA,2,25,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.01
"RI",100030074,1984-04-17 00:00:00,NA,0.98,20,6.89,64,6.4,51,NA,5.9,0.57,1.61,4.78,NA,NA,2.45,5.01,NA,NA,25.1,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.76
"RI",100030075,1984-04-23 00:00:00,NA,0.96,20,6.91,72,6.5,58,NA,5.91,0.55,1.58,4.81,NA,NA,1.19,6,NA,2,24.6,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.47
"RI",100030076,1984-04-30 00:00:00,NA,0.98,19,7.09,68,6.4,60,NA,5.75,0.53,1.52,4.43,6,NA,0.84,6,NA,3,23.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.1
"RI",100030077,1984-05-07 00:00:00,NA,0.98,20,7.42,72,6.7,48,NA,5.9,0.52,1.17,3.54,NA,NA,0.84,5.87,NA,NA,23.3,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.32
"RI",100030078,1984-05-14 00:00:00,NA,1,20,7.11,67.1,6.9,62,NA,5.2,0.64,1.11,2.92,8,NA,1.5,5.4,NA,NA,19,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.58
"RI",100030079,1984-05-21 00:00:00,NA,1,21,7.09,64.9,6,NA,NA,4.84,0.52,0.79,2.7,5,NA,1.35,5.81,NA,NA,19.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.8
"RI",100030080,1984-05-27 00:00:00,NA,NA,20,6.86,57,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"RI",100030081,1984-06-04 00:00:00,NA,1.04,21,7,65,6.1,59,NA,4.89,0.5,1.12,2.88,6,NA,1.31,6.2,NA,NA,21.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.55
"RI",100030082,1984-06-11 00:00:00,NA,1.24,21,6.57,40,4.8,44,NA,3.27,0.39,0.55,1.8,10,NA,4.27,3.07,NA,NA,10,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",12.92
"RI",100030083,1984-06-18 00:00:00,NA,1.09,21,6.79,58,6.1,62,NA,4.66,0.5,0.98,2.68,7,NA,0.66,6.1,NA,NA,20.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.76
"RI",100030084,1984-06-25 00:00:00,NA,1.04,21,6.9,60,6.2,65,NA,5.09,0.49,1.02,3.45,11,NA,NA,6.67,NA,NA,22.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.94
"RI",100030085,1984-07-02 00:00:00,NA,1.09,21,6.98,67.5,6.3,62,NA,5.18,0.5,1.08,2.89,10,NA,NA,5.41,NA,NA,21.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.5
"RI",100030086,1984-07-09 00:00:00,NA,1.09,21,7.01,58.4,6.2,66,NA,5.44,0.44,0.99,2.9,5,NA,1.1,6.07,NA,NA,21.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.6
"RI",100030087,1984-07-19 00:00:00,NA,1.04,21,6.99,58.3,6.3,58,NA,5.51,0.46,1.01,3.03,NA,NA,0.6,NA,NA,NA,20.2,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.05
"RI",100030088,1984-07-23 00:00:00,NA,1.08,21,7.58,109.1,6.4,51,NA,5.41,0.43,1.02,3.13,NA,NA,2.18,NA,NA,NA,20.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.47
"RI",100030089,1984-07-30 00:00:00,NA,1.19,21.5,6.79,51.4,6.6,55,NA,4.75,0.44,0.84,2.42,NA,NA,NA,3.13,NA,NA,12.4,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",2.37
"RI",100030090,1984-08-06 00:00:00,NA,1.08,20,6.99,62.2,7.8,51,NA,5.51,0.45,1.02,3.45,NA,NA,NA,6.6,NA,NA,21.6,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.6
"RI",100030091,1984-08-13 00:00:00,NA,1,20,7.04,67.2,6.3,53,NA,5.75,0.46,1.11,3.75,8,NA,0.6,7.34,NA,NA,23.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.1
"RI",100030092,1984-08-20 00:00:00,NA,1.04,20,7.07,62.3,6.3,44,1.08,5.79,0.63,1.32,3.32,20,NA,0.8,7.4,NA,NA,22.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.6
"RI",100030093,1984-08-27 00:00:00,NA,2.38,21,6.48,37.6,5.8,59,NA,4.2,0.54,0.79,2.01,15,NA,2.2,3.4,NA,NA,12.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",34.1
"RI",100030094,1984-09-04 00:00:00,NA,1.02,21,6.88,60.3,6,48,NA,5.8,0.61,1.71,4.14,NA,NA,0.7,6.17,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.82
"RI",100030095,1984-09-10 00:00:00,NA,1.02,20,6.86,59.4,6.1,55,NA,5.23,0.58,1.14,3.54,NA,NA,1,4.54,NA,NA,19.7,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.57
"RI",100030096,1984-09-18 00:00:00,NA,1.12,20,6.37,42.6,4.9,48,NA,4.24,0.5,0.98,3.87,10,NA,3,5.34,NA,NA,13.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.78
"RI",100030097,1984-09-24 00:00:00,NA,1.04,19.5,6.68,54.9,6.2,56,NA,5.46,NA,1.28,3.49,8,NA,0.6,6.13,NA,NA,21.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.27
"RI",100030098,1984-10-01 00:00:00,NA,1.06,20,6.56,49.7,5.5,59,1.17,5.19,0.33,1.2,4.6,11,NA,1.6,6.67,NA,NA,18.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.6
"RI",100030099,1984-10-08 00:00:00,NA,1.06,22,6.64,57.1,5.7,61,NA,5.26,0.58,1.2,NA,10,NA,1.2,6.34,NA,NA,20.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.75
"RI",100030100,1984-10-15 00:00:00,NA,1.08,22,6.26,50.8,5.4,63,NA,4.91,0.47,0.69,3.32,9,NA,5.08,6.44,NA,NA,18.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.62
"RI",100030101,1984-10-22 00:00:00,NA,1.16,21,6.84,43.4,4.8,65,0.63,4.16,0.47,0.64,2.9,8,NA,2.4,4.8,NA,NA,14,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.07
