"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"QT",100020039,1984-01-19,NA,1.25,20,7.65,110,9,66,NA,7.68,0.28,4.64,7.37,NA,NA,0.84,9.34,NA,NA,25.1,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",NA
"QT",100020038,1984-01-19,NA,1.25,20.9,7.65,104,9,65,NA,7.69,0.28,4.69,7.3,NA,NA,0.98,9.34,NA,NA,25,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",NA
"QT",100020046,1984-01-20,NA,1.26,20.9,7.77,104,9.4,61,NA,7.82,0.28,4.6,7.38,5,NA,1.08,8.8,NA,NA,24.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QT",100020045,1984-01-20,NA,1.26,20,7.7,104,9.4,60,NA,7.63,0.29,4.54,7.49,7,NA,1.39,8.54,NA,NA,24.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QT",100020044,1984-01-20,NA,1.26,20.5,7.71,110,9.5,59,NA,7.71,0.29,4.67,7.42,5,NA,1.23,8,NA,NA,24.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QT",100020043,1984-01-20,NA,1.27,20,7.62,107,9.6,60,NA,7.56,0.3,4.57,7.3,NA,NA,1.34,9.54,NA,NA,24.7,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",NA
"QT",100020047,1984-01-23,NA,1.32,20.9,7.54,96,9.2,52,NA,6.99,0.3,4.98,6.13,24,NA,2.26,8.07,NA,4,20.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",15.5
"QT",100020048,1984-01-30,NA,1.24,21,7.5,112,9.1,77,NA,8.03,0.29,6.26,6.99,NA,NA,1.71,10,NA,3,24.1,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",5.37
"QT",100020049,1984-02-07,NA,1.28,21,7.46,110,9,63,NA,7.34,0.3,4.63,7.37,NA,NA,1.18,9.21,NA,4,23.7,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",7.82
"QT",100020050,1984-02-13,NA,1.3,20,7.42,87.9,8.7,37,NA,6.17,0.28,3.51,5.55,NA,NA,1.8,7.27,NA,4,21,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",5.62
"QT",100020051,1984-02-21,NA,1.28,21,7.02,100,9,66,NA,7.31,0.27,4.22,6.67,NA,NA,0.45,11.74,NA,4,24.3,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",4.77
"QT",100020052,1984-02-27,NA,1.26,22,7.08,107.9,8.9,66,NA,7.54,0.27,4.62,7.48,NA,NA,0.49,11.47,NA,6,24.4,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",5.29
"QT",100020053,1984-03-05,NA,1.24,21,7.02,111,7.4,78,NA,7.93,0.27,4.77,7.61,NA,NA,0.66,11.11,NA,4,25,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",3.97
"QT",100020054,1984-03-12,NA,1.24,22,7.18,119,9,63,0.62,7.99,0.27,4.98,8.01,NA,NA,0.56,11.47,NA,NA,25.8,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",5.18
"QT",100020055,1984-03-19,NA,1.22,21,7.02,115,9,66,NA,8.1,0.27,4.99,8,NA,NA,0.64,11.14,NA,NA,25.5,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",3.47
"QT",100020056,1984-03-28,NA,1.2,22,7.32,126,9.1,72,NA,8.45,0.28,5.22,8.26,6,NA,0.66,11.68,NA,4,26.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QT",100020057,1984-04-02,NA,1.2,22,7.46,120,9.2,75,1.69,8.33,0.26,5.08,8.24,NA,NA,0.73,11.54,NA,2,26.3,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",3.99
"QT",100020058,1984-04-09,NA,1.27,NA,7.67,129,9.2,58,0.83,8.62,0.26,5.38,8.56,7,NA,1.01,12.2,NA,2,22,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.86
"QT",100020059,1984-04-17,NA,1.22,23,7.13,123,9.2,88,NA,8.97,0.26,5.43,8.6,6,NA,0.92,12.27,NA,2,27,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7
"QT",100020060,1984-04-23,NA,1.2,22.5,7.11,131.8,10.2,84,0.84,9.01,0.33,5.41,8.68,NA,NA,0.91,12.34,NA,3,26.5,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",3.82
"QT",100020061,1984-04-30,NA,1.18,22,7.09,122,9.8,116,NA,8.82,0.3,5.21,8.43,10,NA,0.95,11.74,NA,2,26.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.4
"QT",100020062,1984-05-07,NA,1.2,23,7.27,135,10.8,72,0.75,9.47,0.33,5,6.35,8,NA,1.46,12.4,NA,NA,25.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.82
"QT",100020063,1984-05-14,NA,1.2,23,7.15,123.9,10.2,86,1.79,9.2,0.39,5.07,6.16,6,NA,1.18,12.56,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.71
"QT",100020064,1984-05-21,NA,1.2,NA,7.15,128,6.7,NA,NA,NA,NA,NA,NA,12,NA,1.72,12.8,NA,NA,23.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.7
"QT",100020065,1984-05-29,NA,1.22,22,7.11,112.5,10.1,53,1.23,7.89,0.31,4.19,5.84,9,NA,1.58,9.41,NA,NA,23.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.77
"QT",100020066,1984-06-04,NA,1.22,23,7.06,113,9.3,56,NA,8.18,0.33,3.9,5.41,NA,NA,0.99,11.27,NA,NA,23,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",5.23
"QT",100020067,1984-06-11,NA,1.28,23,7.16,90,8.7,22,NA,6.53,0.24,2.83,3.77,8,NA,1.14,6.34,NA,NA,20,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.15
"QT",100020068,1984-06-18,NA,1.24,22,7.49,102,8.8,35,NA,7.56,0.28,3.98,4.18,5,NA,1.09,9.27,NA,NA,23,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.42
"QT",100020069,1984-06-25,NA,1.24,23,7.39,92,8.9,52,1.26,8.37,0.26,4.28,5.15,8,NA,NA,11.94,NA,NA,25,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.25
"QT",100020070,1984-07-02,NA,1.24,23,7.39,120,8.9,47,1.07,8.17,0.32,4.33,5.7,NA,NA,NA,10.34,NA,NA,24.2,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",5.23
"QT",100020071,1984-07-09,NA,1.24,23,7.5,97.8,8.7,32,NA,7.31,0.19,3.85,4.7,NA,NA,1.2,10.34,NA,NA,22.9,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",4.56
"QT",100020072,1984-07-16,NA,1.23,24,7.41,107.1,8.7,44,0.66,7.85,0.21,4.33,5.25,NA,NA,0.9,8.57,NA,NA,24.2,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",6.1
"QT",100020073,1984-07-23,NA,1.24,23,7.12,57.2,8.9,68,NA,7.9,0.23,4.71,5.69,NA,NA,3,NA,NA,NA,24.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.63
"QT",100020074,1984-07-30,NA,1.26,23,7.57,95.6,8.8,34,NA,7.06,0.2,3.77,4.87,NA,NA,NA,6.5,NA,NA,21.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",11.3
"QT",100020075,1984-08-06,NA,1.24,22,7.34,103.4,8.7,39,NA,7.22,0.19,3.99,4.83,NA,NA,NA,9.74,NA,NA,23.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.53
"QT",100020076,1984-08-13,NA,1.22,23,7.31,107.4,8.6,63,0.88,7.89,0.19,4.69,5.74,NA,NA,0.9,NA,NA,NA,25,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",3.69
"QT",100020077,1984-08-20,NA,1.22,23,7.38,110.4,8.7,70,NA,8.61,0.31,3.54,7.9,9,NA,0.8,12.4,NA,NA,25.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.87
"QT",100020078,1984-08-27,NA,1.3,23,7.52,70.1,7.7,31,NA,6.07,0.38,2.72,NA,10,NA,2.7,6.4,NA,NA,18.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10.6
"QT",100020079,1984-09-04,NA,1.22,23,6.91,103.6,8.4,54,NA,8.25,0.34,3.43,NA,9,NA,1.1,4.07,NA,NA,25,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.92
"QT",100020080,1984-09-10,NA,1.22,23,7.42,96.8,8.7,70,NA,8.3,0.36,4.91,7.26,NA,NA,1.2,15.07,NA,NA,25.4,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",4.9
"QT",100020081,1984-09-18,NA,1.28,22.5,6.81,86.7,8.1,35,NA,6.91,0.28,2.86,5.9,6,NA,1.4,14.07,NA,NA,21.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.39
"QT",100020082,1984-09-24,NA,1.26,22,7.31,98.3,8.7,49,NA,7.66,NA,4.21,6.72,7,NA,0.8,11.34,NA,NA,23.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.7
"QT",100020083,1984-10-01,NA,1.24,23,7.16,99.4,8.4,64,NA,8.05,0.29,4.65,7.23,8,NA,2.51,14.2,NA,NA,24.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.6
"QT",100020084,1984-10-08,NA,1.24,22.5,7.18,73.2,8.6,74,0.44,8.03,0.32,NA,7.22,9,NA,0.84,12.87,NA,NA,24.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.84
"QT",100020085,1984-10-15,NA,1.28,24,7.09,96.6,7.6,130,NA,7.42,0.31,NA,6.7,8,NA,NA,11.27,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",26.4
"QT",100020086,1984-10-22,NA,1.32,23,7.08,76,7.9,50,NA,6.02,0.24,3.09,4.96,6,NA,1.98,6.94,NA,NA,19.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",13.35
"QT",100020087,1984-10-29,NA,1.34,23,6.57,41.4,8.6,49,NA,6.36,0.23,2.9,4.57,8,NA,1.3,8.4,NA,NA,19.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",11.13
"QT",100020088,1984-11-08,NA,1.42,23.5,6.77,63.5,8.5,73,0.94,5.93,0.23,2.43,3.52,6,NA,1.55,5.87,NA,NA,16.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10.67
"QT",100020089,1984-11-14,NA,1.48,21.5,6.84,67.6,8.3,111,0.86,5.66,0.34,2.33,3.9,8,NA,2.86,4.27,NA,NA,14.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QT",100020090,1984-11-21,NA,1.32,23,7.19,85.8,8.6,52,0.87,7.09,0.22,3.18,4.88,9,NA,0.87,11.47,NA,NA,20.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.82
"QT",100020091,1984-11-28,NA,1.28,22,7.19,93.2,8.4,68,NA,7.47,0.25,3.81,5.67,9,NA,1.09,10.87,NA,NA,22.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.8
"QT",100020092,1984-12-05,NA,1.28,22,7.04,93.8,9.1,68,NA,8.17,0.34,3.94,6.17,9,NA,1.75,9.8,NA,NA,22.7,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.1
"QT",100020093,1984-12-11,NA,1.28,20.5,7.09,88.1,8.3,62,NA,7.34,0.19,5.01,5.26,6,NA,1.56,10.2,NA,NA,21.5,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.2
"QT",100020094,1984-12-19,NA,1.28,21,6.94,89.1,8.9,63,NA,7.52,0.25,3.92,6.06,6,NA,NA,13.37,NA,NA,22.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.62
"QT",100020095,1984-12-27,NA,1.35,21.5,7.22,85.9,9.4,73,NA,NA,NA,NA,NA,8,NA,NA,10.3,NA,NA,19,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.36
"QT",100020096,1985-01-03,NA,1.36,20.5,7.06,75.1,9.9,61,NA,7.11,0.2,3.24,5.47,12,NA,2.57,9.74,NA,NA,18.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",22.5
"QT",100020097,1985-01-09,NA,1.28,21,7.21,87.1,8.9,66,NA,8.07,NA,6.14,6.68,22,NA,1.34,13.07,NA,NA,23.2,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.08
"QT",100020098,1985-01-16,NA,1.26,21.5,6.89,93.6,8.9,NA,NA,7.86,0.25,4.07,6.68,33,NA,1.5,14.27,NA,NA,23.8,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.75
"QT",100020099,1985-01-22,NA,1.24,19.5,7.23,92.5,9,84,NA,7.2,0.2,4.41,6.78,19,NA,1.51,10.54,NA,NA,24.3,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.04
"QT",100020100,1985-01-29,NA,1.24,20,7.11,98.2,9,86,NA,7.01,0.22,4.38,NA,NA,NA,1.35,17,NA,NA,24.4,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",8.2
"QT",100020101,1985-02-05,NA,1.24,20,7.08,101.1,NA,27,NA,NA,NA,NA,NA,16,NA,1.3,15.4,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.5
"QT",100020102,1985-02-12,NA,1.22,20,7.12,109.8,9.3,90,NA,8.02,0.2,5.29,6.68,NA,NA,2.26,14.54,NA,NA,25.2,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",9.1
"QT",100020103,1985-02-19,NA,1.28,20,7.35,107.2,10,88,NA,7.62,0.23,3.67,6.5,NA,NA,2.83,14.74,NA,NA,24.6,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",16.7
"QT",100020104,1985-02-26,NA,1.26,20,7.34,93.9,9.4,58,NA,6.67,0.2,5.24,7.13,NA,NA,3.33,13.6,NA,NA,21.3,NA,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",8.15
"QT",100020105,1985-03-06,NA,1.2,20,7.12,89.7,8.8,NA,NA,7.1,0.25,3.43,5.62,NA,NA,2.82,8.26,NA,NA,21.3,NA,"NA","BDL","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",17.7
